Age,Overall,Potential,Value,Wage,International Reputation,Weak Foot,Skill Moves,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Release Clause,DefensiveAwareness,cluster,Player Name
33,78,78,4.9,32.0,2.0,3.0,2.0,181.0,80.0,61.0,51.0,81.0,73.0,44.0,60.0,59.0,51.0,74.0,71.0,49.0,49.0,59.0,76.0,71.0,64.0,76.0,68.0,75.0,61.0,77.0,81.0,58.0,61.0,68.0,77.0,73.73469387755102,80.0,80.0,6.0,7.0,12.0,11.0,14.0,9.3,77.0,1,20 L. Perrin
32,83,83,23.5,54.0,3.0,3.0,2.0,190.0,86.0,50.0,55.0,81.0,76.0,37.0,50.0,52.0,69.0,72.0,70.0,63.0,71.0,57.0,79.0,53.0,78.0,81.0,65.0,82.0,41.0,82.0,85.0,31.0,55.0,61.0,69.0,73.73469387755102,85.0,81.0,6.0,10.0,13.0,10.0,15.0,40.0,87.0,1,S. Kjær
26,80,83,24.5,64.0,3.0,3.0,2.0,184.0,80.0,58.0,42.0,77.0,77.0,35.0,69.0,52.0,29.0,71.0,73.0,82.0,83.0,69.0,80.0,62.0,57.0,82.0,81.0,83.0,36.0,76.0,82.0,36.0,67.0,39.0,79.0,73.73469387755102,82.0,81.0,7.0,10.0,15.0,15.0,15.0,48.4,79.0,1,J. Denayer
28,83,84,34.5,130.0,2.0,3.0,2.0,190.0,85.0,68.0,32.0,81.0,76.0,34.0,60.0,35.0,56.0,73.0,69.0,64.0,84.0,56.0,82.0,50.0,72.0,84.0,69.0,88.0,44.0,92.0,81.0,39.0,59.0,40.0,72.0,73.73469387755102,86.0,82.0,14.0,15.0,10.0,12.0,8.0,66.4,85.0,1,A. Rüdiger
32,75,75,3.6,19.0,1.0,3.0,2.0,186.0,76.0,64.0,50.0,72.0,69.0,34.0,67.0,28.0,48.0,71.0,69.0,80.0,86.0,66.0,74.0,70.0,63.0,74.0,78.0,77.0,49.0,80.0,75.0,56.0,64.0,40.0,80.0,73.73469387755102,75.0,77.0,13.0,14.0,14.0,12.0,13.0,5.4,77.0,1,R. De Laet
30,75,75,2.9,20.0,2.0,3.0,3.0,184.0,86.0,46.0,42.0,75.0,72.0,49.0,57.0,58.0,56.0,71.0,66.0,55.0,55.0,62.0,75.0,68.0,68.0,85.0,78.0,83.0,57.0,80.0,78.0,50.0,63.0,57.0,73.0,78.0,77.0,75.0,9.0,12.0,13.0,14.0,14.0,122.88882636655948,69.04920514761544,1,17 Roger
24,75,82,10.5,33.0,1.0,3.0,2.0,180.0,75.0,64.0,48.0,72.0,69.0,50.0,67.0,54.0,28.0,66.0,68.0,70.0,75.0,71.0,68.0,60.0,69.0,88.0,78.0,81.0,57.0,80.0,72.0,65.0,58.0,51.0,70.0,73.73469387755102,75.0,74.0,7.0,10.0,10.0,9.0,9.0,18.9,75.0,1,S. Vegas
25,71,73,2.1,10.0,1.0,3.0,2.0,186.0,78.0,56.0,48.0,72.0,68.0,32.0,67.0,67.0,70.0,67.0,69.0,70.0,79.0,65.0,67.0,59.0,81.0,86.0,73.0,83.0,67.0,77.0,64.0,58.0,62.0,46.0,63.0,73.73469387755102,69.0,67.0,9.0,10.0,9.0,7.0,6.0,122.88882636655948,68.0,1,D. Luckassen
28,75,76,5.5,13.0,1.0,3.0,2.0,189.0,84.0,51.0,48.0,72.0,75.0,57.0,66.0,40.0,38.0,72.0,72.0,68.0,75.0,59.0,73.0,67.0,70.0,69.0,78.0,83.0,55.0,74.0,76.0,69.0,67.0,50.0,79.0,73.73469387755102,76.0,74.0,14.0,6.0,10.0,11.0,7.0,7.6,75.0,1,A. Scholz
30,72,72,1.9,850.0,1.0,3.0,2.0,180.0,83.0,62.0,54.0,75.0,70.0,50.0,65.0,57.0,40.0,65.0,63.0,71.0,70.0,73.0,70.0,65.0,56.0,73.0,70.0,75.0,44.0,66.0,75.0,69.0,67.0,75.0,70.0,73.73469387755102,72.0,70.0,10.0,15.0,15.0,14.0,10.0,4.2,70.0,1,J. Báez
30,77,77,0.0,0.0,3.0,2.0,2.0,191.0,84.0,54.0,56.0,78.0,72.0,38.0,55.0,52.0,68.0,69.0,69.0,65.0,67.0,55.0,74.0,47.0,81.0,66.0,63.0,76.0,67.0,77.0,77.0,42.0,65.0,65.0,63.16222222222222,77.0,78.0,79.0,13.0,9.0,13.0,14.0,13.0,122.88882636655948,69.04920514761544,1,16 D. Agger
33,81,81,12.5,18.0,3.0,3.0,2.0,183.0,76.0,52.0,54.0,79.0,73.0,57.0,51.0,50.0,39.0,70.0,66.0,60.0,65.0,58.0,79.0,58.0,69.0,88.0,75.0,80.0,56.0,90.0,84.0,48.0,53.0,45.0,79.0,73.73469387755102,83.0,80.0,12.0,5.0,8.0,11.0,12.0,25.0,84.0,1,N. Otamendi
21,75,80,4.7,50.0,1.0,3.0,2.0,182.0,70.0,67.0,46.0,77.0,75.0,62.0,69.0,56.0,36.0,72.0,72.0,76.0,69.0,76.0,71.0,61.0,59.0,91.0,77.0,60.0,57.0,67.0,78.0,35.0,56.0,47.0,63.16222222222222,77.0,82.0,73.0,6.0,12.0,8.0,12.0,11.0,122.88882636655948,69.04920514761544,1,16 Rodrigo Caio
26,66,67,1.0,2.0,1.0,3.0,3.0,190.0,76.0,58.0,64.0,70.0,68.0,61.0,64.0,65.0,63.0,62.0,66.0,66.0,58.0,60.0,67.0,64.0,69.0,87.0,77.0,79.0,65.0,68.0,65.0,69.0,64.0,60.0,71.0,73.73469387755102,64.0,60.0,8.0,10.0,13.0,6.0,10.0,1.3,63.0,1,K. Barmen
25,70,76,2.2,8.0,1.0,3.0,3.0,189.0,82.0,61.0,56.0,66.0,71.0,57.0,65.0,61.0,67.0,69.0,71.0,63.0,66.0,60.0,66.0,52.0,75.0,65.0,72.0,77.0,64.0,69.0,69.0,58.0,68.0,54.0,71.0,73.73469387755102,71.0,68.0,15.0,14.0,10.0,13.0,11.0,3.7,69.0,1,J. Vanlerberghe
38,82,82,5.5,14.0,4.0,3.0,2.0,188.0,80.0,46.0,46.0,81.0,73.0,23.0,58.0,44.0,47.0,75.0,60.0,79.0,81.0,62.0,81.0,48.0,63.0,89.0,82.0,86.0,56.0,94.0,78.0,40.0,48.0,57.0,80.0,73.73469387755102,82.0,81.0,8.0,15.0,5.0,9.0,10.0,11.0,86.0,1,Pepe
31,75,75,3.8,15.0,3.0,2.0,3.0,186.0,82.0,71.0,50.0,75.0,71.0,48.0,61.0,69.0,57.0,67.0,65.0,64.0,66.0,65.0,71.0,62.0,80.0,78.0,34.0,76.0,63.0,87.0,76.0,53.0,55.0,55.0,65.0,73.73469387755102,76.0,74.0,7.0,8.0,12.0,15.0,10.0,5.3,70.0,1,M. Rojo
22,74,81,8.0,800.0,1.0,3.0,2.0,190.0,86.0,51.0,56.0,75.0,72.0,51.0,66.0,55.0,51.0,67.0,69.0,65.0,68.0,60.0,71.0,65.0,58.0,61.0,79.0,85.0,63.0,91.0,73.0,66.0,66.0,50.0,70.0,73.73469387755102,73.0,73.0,9.0,5.0,6.0,14.0,6.0,19.2,71.0,1,L. Krejčí
30,80,80,17.5,51.0,2.0,3.0,2.0,185.0,75.0,44.0,28.0,81.0,66.0,30.0,58.0,41.0,70.0,68.0,66.0,65.0,67.0,61.0,83.0,66.0,75.0,76.0,80.0,79.0,62.0,82.0,80.0,40.0,50.0,64.0,86.0,73.73469387755102,85.0,80.0,11.0,12.0,16.0,16.0,8.0,29.8,81.0,1,Rafael Tolói
37,68,68,220.0,3.0,1.0,3.0,2.0,187.0,81.0,62.0,60.0,69.0,62.0,53.0,66.0,66.0,67.0,64.0,66.0,43.0,33.0,64.0,75.0,63.0,80.0,70.0,66.0,76.0,72.0,88.0,66.0,67.0,69.0,68.0,56.0,73.73469387755102,66.0,63.0,8.0,13.0,16.0,12.0,8.0,297.0,67.0,1,C. Săpunaru
24,87,91,102.5,170.0,3.0,4.0,2.0,187.0,82.0,54.0,29.0,87.0,81.0,32.0,64.0,46.0,48.0,74.0,74.0,57.0,65.0,59.0,87.0,56.0,74.0,78.0,88.0,88.0,22.0,92.0,85.0,39.0,51.0,45.0,81.0,73.73469387755102,89.0,85.0,7.0,8.0,13.0,7.0,12.0,197.3,90.0,1,Rúben Dias
32,70,70,1.1,3.0,1.0,3.0,3.0,184.0,80.0,73.0,54.0,60.0,68.0,42.0,71.0,65.0,54.0,68.0,72.0,72.0,72.0,72.0,70.0,60.0,72.0,69.0,77.0,74.0,65.0,72.0,65.0,62.0,58.0,50.0,74.0,73.73469387755102,68.0,70.0,6.0,12.0,8.0,14.0,7.0,1.8,64.0,1,20 A. Rosi
33,74,74,2.1,25.0,3.0,4.0,3.0,171.0,76.0,50.0,31.0,68.0,73.0,58.0,63.0,35.0,45.0,66.0,67.0,61.0,62.0,73.0,78.0,92.0,65.0,79.0,70.0,79.0,59.0,88.0,76.0,58.0,65.0,58.0,78.0,73.73469387755102,76.0,74.0,14.0,7.0,9.0,6.0,6.0,3.6,74.0,1,G. Medel
29,82,82,25.5,41.0,1.0,3.0,2.0,185.0,80.0,40.0,38.0,83.0,74.0,44.0,56.0,45.0,49.0,61.0,70.0,80.0,76.0,76.0,85.0,57.0,53.0,73.0,77.0,76.0,41.0,88.0,84.0,38.0,42.0,56.0,71.0,73.73469387755102,87.0,82.0,16.0,15.0,13.0,15.0,10.0,48.5,85.0,1,Josué Chiamulera
32,70,70,1.0,700.0,1.0,2.0,2.0,183.0,76.0,66.0,32.0,62.0,68.0,56.0,58.0,66.0,52.0,74.0,67.0,64.0,63.0,70.0,65.0,67.0,60.0,76.0,77.0,73.0,58.0,71.0,73.0,55.0,58.0,80.0,75.0,73.73469387755102,70.0,69.0,8.0,14.0,15.0,14.0,7.0,2.2,75.0,1,21 G. Kagelmacher
20,75,86,11.5,10.0,1.0,3.0,3.0,179.0,77.0,59.0,35.0,67.0,75.0,41.0,75.0,44.0,31.0,66.0,77.0,80.0,86.0,73.0,69.0,74.0,58.0,82.0,77.0,80.0,46.0,76.0,75.0,61.0,63.0,42.0,80.0,73.73469387755102,76.0,69.0,6.0,6.0,8.0,14.0,14.0,18.4,77.0,1,J. Timber
28,80,80,0.0,0.0,1.0,3.0,2.0,185.0,80.0,40.0,38.0,83.0,74.0,44.0,56.0,45.0,49.0,61.0,72.0,83.0,78.0,77.0,85.0,68.0,53.0,69.0,76.0,73.0,41.0,86.0,82.0,38.0,42.0,56.0,71.0,73.73469387755102,83.0,76.0,16.0,12.0,13.0,12.0,17.0,122.88882636655948,84.0,1,21 E. Schetino
34,73,73,1.0,13.0,1.0,4.0,2.0,186.0,75.0,68.0,60.0,80.0,72.0,60.0,65.0,52.0,48.0,71.0,69.0,34.0,34.0,58.0,70.0,61.0,74.0,84.0,68.0,74.0,58.0,80.0,75.0,60.0,66.0,75.0,76.0,73.73469387755102,68.0,70.0,6.0,9.0,14.0,15.0,10.0,1.5,73.0,1,W. Janssen
35,80,80,5.5,18.0,3.0,3.0,3.0,186.0,80.0,48.0,43.0,79.0,83.0,51.0,67.0,32.0,39.0,74.0,76.0,62.0,68.0,60.0,76.0,63.0,70.0,83.0,66.0,80.0,41.0,82.0,82.0,52.0,61.0,49.0,77.0,73.73469387755102,81.0,80.0,12.0,6.0,10.0,13.0,12.0,8.5,80.0,1,21 Miranda
33,83,83,17.5,75.0,3.0,3.0,3.0,192.0,88.0,25.0,37.0,82.0,75.0,39.0,65.0,62.0,56.0,79.0,72.0,64.0,62.0,32.0,85.0,35.0,75.0,70.0,87.0,85.0,60.0,77.0,86.0,20.0,65.0,72.0,85.0,73.73469387755102,87.0,85.0,11.0,9.0,9.0,13.0,11.0,29.8,87.0,1,F. Acerbi
32,71,71,1.3,14.0,1.0,3.0,3.0,185.0,80.0,65.0,49.0,71.0,68.0,34.0,67.0,50.0,44.0,64.0,68.0,72.0,74.0,72.0,65.0,71.0,77.0,80.0,79.0,85.0,58.0,83.0,65.0,63.0,64.0,38.0,68.0,73.73469387755102,67.0,68.0,8.0,8.0,9.0,14.0,10.0,2.1,69.0,1,Zhang Linpeng
31,81,81,17.5,140.0,2.0,4.0,2.0,180.0,76.0,70.0,32.0,79.0,78.0,38.0,64.0,55.0,37.0,61.0,76.0,71.0,84.0,65.0,78.0,74.0,54.0,83.0,81.0,79.0,28.0,79.0,82.0,37.0,53.0,45.0,75.0,73.73469387755102,83.0,81.0,12.0,7.0,10.0,15.0,7.0,35.9,80.0,1,Nacho Fernández
28,71,72,1.8,12.0,1.0,2.0,3.0,187.0,81.0,66.0,36.0,72.0,65.0,51.0,63.0,65.0,73.0,72.0,66.0,67.0,69.0,61.0,68.0,54.0,68.0,62.0,76.0,77.0,58.0,70.0,71.0,55.0,65.0,58.0,64.0,73.73469387755102,71.0,73.0,14.0,11.0,9.0,10.0,13.0,3.6,69.0,1,Y. Barbet
21,77,84,20.0,19.0,2.0,3.0,2.0,192.0,80.0,66.0,38.0,78.0,76.0,31.0,76.0,59.0,30.0,74.0,78.0,69.0,79.0,55.0,76.0,55.0,65.0,72.0,75.0,78.0,54.0,74.0,75.0,67.0,71.0,33.0,78.0,73.73469387755102,79.0,74.0,13.0,8.0,7.0,8.0,8.0,38.0,77.0,1,E. Ndicka
34,71,71,600.0,7.0,1.0,3.0,2.0,183.0,79.0,51.0,56.0,75.0,68.0,50.0,63.0,63.0,66.0,72.0,68.0,52.0,52.0,64.0,65.0,54.0,65.0,70.0,74.0,79.0,61.0,70.0,72.0,60.0,64.0,68.0,68.0,73.73469387755102,70.0,69.0,8.0,9.0,16.0,14.0,15.0,750.0,74.0,1,M. Morishige
34,73,73,1.0,12.0,2.0,3.0,3.0,187.0,80.0,47.0,57.0,78.0,76.0,59.0,64.0,55.0,44.0,72.0,72.0,42.0,46.0,61.0,73.0,50.0,79.0,90.0,72.0,81.0,54.0,78.0,69.0,60.0,65.0,61.0,78.0,73.73469387755102,71.0,70.0,14.0,6.0,8.0,14.0,16.0,2.1,72.0,1,Javi García
26,76,79,8.5,37.0,2.0,3.0,2.0,190.0,88.0,52.0,48.0,80.0,74.0,48.0,70.0,43.0,35.0,65.0,70.0,75.0,78.0,65.0,73.0,62.0,63.0,67.0,73.0,79.0,55.0,74.0,77.0,52.0,70.0,39.0,68.0,73.73469387755102,77.0,76.0,7.0,15.0,10.0,15.0,13.0,15.1,76.0,1,N. Stark
31,74,74,3.1,19.0,1.0,3.0,2.0,176.0,70.0,74.0,41.0,72.0,76.0,42.0,72.0,54.0,44.0,74.0,75.0,54.0,37.0,69.0,75.0,77.0,60.0,82.0,78.0,67.0,42.0,72.0,76.0,53.0,62.0,58.0,75.0,73.73469387755102,76.0,74.0,16.0,10.0,10.0,11.0,16.0,6.2,76.0,1,V. Manceau
30,64,64,475.0,2.0,1.0,3.0,2.0,178.0,74.0,63.0,53.0,59.0,67.0,52.0,58.0,56.0,50.0,67.0,61.0,78.0,84.0,84.0,64.0,81.0,65.0,71.0,71.0,73.0,66.0,70.0,62.0,71.0,67.0,41.0,60.0,73.73469387755102,64.0,61.0,9.0,6.0,15.0,8.0,14.0,594.0,61.0,1,Sin Se Gye
29,83,83,30.5,130.0,2.0,2.0,2.0,194.0,90.0,54.0,36.0,84.0,77.0,50.0,69.0,63.0,22.0,74.0,72.0,50.0,65.0,51.0,84.0,42.0,66.0,75.0,69.0,81.0,48.0,84.0,86.0,48.0,72.0,42.0,80.0,73.73469387755102,86.0,81.0,11.0,15.0,10.0,7.0,10.0,56.4,86.0,1,J. Matip
27,67,67,950.0,7.0,1.0,3.0,2.0,188.0,88.0,57.0,54.0,63.0,66.0,57.0,55.0,75.0,83.0,67.0,59.0,59.0,57.0,56.0,62.0,75.0,72.0,85.0,75.0,84.0,63.0,67.0,64.0,56.0,56.0,58.0,60.0,73.73469387755102,64.0,64.0,14.0,7.0,7.0,13.0,11.0,1.5,65.0,1,Li Ang
28,81,82,24.5,46.0,1.0,4.0,2.0,188.0,81.0,59.0,40.0,83.0,74.0,40.0,63.0,54.0,53.0,73.0,69.0,50.0,62.0,55.0,79.0,53.0,63.0,85.0,71.0,84.0,38.0,85.0,82.0,43.0,65.0,52.0,78.0,73.73469387755102,82.0,80.0,14.0,8.0,12.0,9.0,7.0,48.4,82.0,1,J. Tarkowski
29,72,72,2.1,15.0,1.0,3.0,3.0,186.0,75.0,69.0,45.0,66.0,69.0,54.0,68.0,61.0,40.0,65.0,71.0,68.0,70.0,69.0,65.0,71.0,65.0,80.0,75.0,63.0,49.0,66.0,69.0,67.0,61.0,45.0,65.0,73.73469387755102,71.0,69.0,11.0,15.0,16.0,9.0,16.0,2.7,71.0,1,N. Boilesen
31,73,73,2.2,20.0,1.0,3.0,3.0,192.0,81.0,70.0,58.0,68.0,64.0,51.0,66.0,48.0,52.0,60.0,69.0,70.0,75.0,62.0,67.0,54.0,60.0,75.0,73.0,80.0,54.0,72.0,75.0,65.0,58.0,52.0,62.0,73.73469387755102,72.0,70.0,12.0,14.0,12.0,9.0,8.0,2.9,73.0,1,H. Dalsgaard
31,73,73,2.1,700.0,2.0,3.0,3.0,183.0,86.0,59.0,46.0,68.0,72.0,37.0,60.0,66.0,51.0,67.0,68.0,77.0,69.0,70.0,70.0,73.0,60.0,86.0,80.0,80.0,57.0,78.0,71.0,39.0,58.0,45.0,65.0,73.73469387755102,78.0,74.0,9.0,6.0,6.0,9.0,11.0,4.6,68.0,1,K. Théophile-Catherine
33,75,75,2.7,10.0,1.0,3.0,2.0,178.0,70.0,58.0,22.0,74.0,64.0,30.0,58.0,65.0,69.0,59.0,65.0,68.0,73.0,65.0,76.0,70.0,68.0,92.0,77.0,72.0,59.0,86.0,76.0,42.0,39.0,45.0,64.0,73.73469387755102,75.0,74.0,13.0,13.0,14.0,15.0,13.0,5.7,78.0,1,Zainadine
35,69,69,375.0,4.0,1.0,3.0,2.0,183.0,80.0,73.0,55.0,67.0,71.0,55.0,66.0,74.0,72.0,71.0,70.0,45.0,48.0,50.0,63.0,57.0,74.0,69.0,68.0,73.0,70.0,67.0,69.0,65.0,69.0,68.0,70.0,73.73469387755102,72.0,71.0,4.0,5.0,6.0,5.0,4.0,544.0,70.0,1,R. Ziegler
29,85,85,45.0,145.0,3.0,3.0,2.0,189.0,78.0,49.0,25.0,84.0,75.0,27.0,66.0,45.0,16.0,71.0,75.0,69.0,74.0,61.0,85.0,59.0,65.0,79.0,80.0,79.0,60.0,77.0,87.0,31.0,70.0,41.0,85.0,73.73469387755102,87.0,85.0,8.0,10.0,7.0,14.0,13.0,76.5,89.0,1,S. de Vrij
34,79,79,5.5,50.0,3.0,3.0,3.0,192.0,84.0,68.0,44.0,81.0,68.0,38.0,67.0,66.0,60.0,67.0,73.0,49.0,58.0,57.0,73.0,46.0,64.0,81.0,68.0,84.0,50.0,76.0,75.0,45.0,57.0,49.0,78.0,73.73469387755102,83.0,82.0,15.0,9.0,12.0,14.0,6.0,8.8,78.0,1,21 V. Ćorluka
29,69,69,1.2,6.0,1.0,3.0,3.0,187.0,83.0,52.0,58.0,69.0,65.0,64.0,68.0,58.0,48.0,67.0,72.0,69.0,69.0,62.0,66.0,61.0,62.0,73.0,76.0,73.0,48.0,71.0,67.0,64.0,61.0,49.0,60.0,73.73469387755102,71.0,67.0,11.0,10.0,12.0,16.0,14.0,1.9,69.0,1,M. Pouraliganji
29,72,72,2.0,24.0,1.0,3.0,2.0,186.0,79.0,47.0,42.0,72.0,73.0,50.0,60.0,60.0,48.0,67.0,66.0,69.0,60.0,68.0,64.0,56.0,79.0,81.0,75.0,75.0,76.0,80.0,65.0,55.0,50.0,50.0,72.0,73.73469387755102,75.0,77.0,8.0,13.0,9.0,9.0,10.0,3.8,70.0,1,Ailton Valpaços
26,76,79,8.5,21.0,2.0,3.0,2.0,182.0,81.0,64.0,34.0,73.0,74.0,35.0,67.0,57.0,43.0,65.0,71.0,61.0,80.0,68.0,72.0,64.0,58.0,83.0,81.0,82.0,42.0,78.0,74.0,55.0,61.0,43.0,74.0,73.73469387755102,76.0,74.0,11.0,7.0,9.0,10.0,11.0,17.6,75.0,1,A. Djiku
21,72,72,2.4,8.0,1.0,3.0,2.0,188.0,79.0,71.0,51.0,77.0,68.0,49.0,65.0,33.0,32.0,66.0,68.0,71.0,75.0,70.0,68.0,71.0,45.0,90.0,71.0,76.0,49.0,75.0,70.0,63.0,57.0,59.0,69.0,73.73469387755102,69.0,68.0,15.0,11.0,13.0,12.0,6.0,4.6,73.0,1,Teixe Gaúcho
34,76,76,2.3,20.0,2.0,3.0,2.0,181.0,74.0,65.0,51.0,78.0,76.0,49.0,59.0,70.0,76.0,75.0,76.0,37.0,31.0,38.0,77.0,61.0,75.0,68.0,32.0,71.0,69.0,81.0,79.0,43.0,56.0,69.0,80.0,75.0,78.0,72.0,14.0,14.0,15.0,14.0,13.0,4.0,69.04920514761544,1,19 N. Pareja
31,79,79,12.0,59.0,2.0,4.0,2.0,186.0,81.0,43.0,39.0,77.0,77.0,59.0,58.0,33.0,30.0,70.0,60.0,62.0,68.0,63.0,78.0,61.0,73.0,76.0,74.0,76.0,62.0,83.0,82.0,50.0,65.0,34.0,81.0,73.73469387755102,82.0,81.0,13.0,7.0,8.0,14.0,15.0,20.4,84.0,1,21 S. Bender
24,69,73,1.9,5.0,1.0,3.0,3.0,178.0,75.0,62.0,50.0,62.0,67.0,52.0,65.0,60.0,50.0,58.0,67.0,80.0,79.0,81.0,65.0,81.0,62.0,73.0,82.0,74.0,50.0,70.0,62.0,58.0,56.0,40.0,64.0,73.73469387755102,65.0,63.0,10.0,11.0,10.0,11.0,15.0,2.5,65.0,1,M. Thychosen
29,71,71,1.6,8.0,1.0,3.0,3.0,181.0,80.0,70.0,50.0,66.0,68.0,38.0,74.0,65.0,72.0,58.0,72.0,72.0,66.0,68.0,66.0,60.0,69.0,65.0,67.0,72.0,70.0,68.0,69.0,56.0,44.0,52.0,66.0,73.73469387755102,72.0,71.0,10.0,7.0,10.0,14.0,6.0,2.7,69.0,1,M. Olivera
27,75,77,6.0,25.0,1.0,3.0,2.0,186.0,84.0,63.0,40.0,75.0,64.0,33.0,54.0,58.0,67.0,69.0,66.0,54.0,55.0,50.0,66.0,68.0,72.0,72.0,82.0,90.0,70.0,90.0,65.0,42.0,74.0,47.0,63.0,73.73469387755102,78.0,76.0,8.0,6.0,6.0,15.0,6.0,13.7,75.0,1,Fali
30,76,76,0.0,0.0,2.0,4.0,2.0,186.0,84.0,53.0,41.0,75.0,67.0,37.0,62.0,32.0,61.0,74.0,66.0,62.0,47.0,64.0,72.0,64.0,69.0,78.0,66.0,80.0,53.0,80.0,78.0,63.0,65.0,65.0,73.0,73.73469387755102,78.0,76.0,10.0,7.0,11.0,13.0,8.0,122.88882636655948,77.0,1,A. Dragović
31,71,71,1.3,800.0,1.0,4.0,3.0,182.0,83.0,61.0,53.0,72.0,67.0,62.0,49.0,52.0,60.0,59.0,65.0,67.0,70.0,52.0,68.0,55.0,68.0,72.0,90.0,80.0,64.0,72.0,74.0,64.0,57.0,41.0,65.0,73.73469387755102,72.0,69.0,6.0,7.0,12.0,13.0,12.0,2.8,68.0,1,21 T. Shiotani
31,68,68,850.0,2.0,1.0,2.0,3.0,174.0,69.0,48.0,45.0,58.0,66.0,37.0,64.0,45.0,54.0,65.0,65.0,72.0,69.0,82.0,65.0,81.0,63.0,87.0,80.0,70.0,53.0,75.0,66.0,65.0,66.0,57.0,65.0,73.73469387755102,66.0,63.0,12.0,15.0,9.0,16.0,10.0,1.5,64.0,1,X. Kouassi
29,69,69,1.2,4.0,1.0,2.0,2.0,180.0,75.0,62.0,41.0,58.0,65.0,52.0,65.0,55.0,53.0,68.0,65.0,74.0,75.0,74.0,68.0,66.0,61.0,71.0,83.0,84.0,51.0,75.0,67.0,59.0,54.0,31.0,64.0,73.73469387755102,70.0,69.0,15.0,16.0,12.0,10.0,15.0,1.8,68.0,1,A. Farrell
24,74,80,6.0,28.0,1.0,3.0,2.0,188.0,77.0,56.0,54.0,75.0,68.0,47.0,62.0,52.0,41.0,68.0,67.0,63.0,68.0,57.0,68.0,58.0,63.0,80.0,74.0,77.0,57.0,82.0,76.0,62.0,47.0,45.0,59.0,73.73469387755102,77.0,74.0,7.0,13.0,14.0,13.0,15.0,122.88882636655948,70.0,1,O. Alderete
30,78,78,11.5,41.0,3.0,3.0,2.0,184.0,78.0,60.0,33.0,77.0,71.0,64.0,67.0,37.0,28.0,69.0,70.0,69.0,69.0,65.0,74.0,73.0,58.0,81.0,61.0,76.0,46.0,77.0,81.0,54.0,63.0,50.0,78.0,73.73469387755102,80.0,77.0,6.0,7.0,6.0,15.0,7.0,19.6,79.0,1,21 N. Nkoulou
23,68,74,1.7,3.0,1.0,3.0,2.0,184.0,81.0,64.0,48.0,64.0,66.0,54.0,64.0,56.0,47.0,62.0,68.0,78.0,85.0,63.0,61.0,63.0,56.0,80.0,76.0,82.0,59.0,68.0,63.0,56.0,61.0,55.0,60.0,73.73469387755102,68.0,66.0,7.0,7.0,14.0,9.0,12.0,2.8,68.0,1,A. Touba
29,76,76,6.5,26.0,1.0,3.0,2.0,184.0,82.0,44.0,41.0,77.0,71.0,38.0,51.0,45.0,39.0,67.0,67.0,50.0,67.0,68.0,70.0,70.0,67.0,91.0,74.0,88.0,59.0,76.0,74.0,65.0,64.0,38.0,73.0,73.73469387755102,76.0,72.0,14.0,15.0,7.0,11.0,16.0,8.5,77.0,1,E. Sviatchenko
33,82,82,10.5,29.0,4.0,3.0,2.0,190.0,85.0,61.0,45.0,82.0,74.0,46.0,63.0,61.0,52.0,75.0,70.0,48.0,51.0,50.0,77.0,41.0,73.0,58.0,63.0,87.0,55.0,80.0,82.0,41.0,64.0,63.0,81.0,73.73469387755102,84.0,80.0,10.0,9.0,5.0,8.0,6.0,15.8,85.0,1,20 V. Kompany
32,72,72,1.5,14.0,1.0,3.0,2.0,189.0,86.0,57.0,54.0,73.0,73.0,53.0,62.0,51.0,72.0,73.0,70.0,38.0,50.0,46.0,71.0,34.0,75.0,71.0,75.0,84.0,67.0,74.0,70.0,58.0,60.0,62.0,68.0,73.73469387755102,72.0,72.0,9.0,13.0,14.0,9.0,16.0,2.5,71.0,1,S. Vittor
28,78,80,14.0,61.0,2.0,2.0,3.0,196.0,77.0,70.0,37.0,77.0,73.0,34.0,68.0,53.0,37.0,75.0,67.0,62.0,81.0,55.0,79.0,46.0,61.0,71.0,72.0,84.0,42.0,86.0,78.0,53.0,57.0,45.0,71.0,73.73469387755102,78.0,77.0,7.0,10.0,13.0,7.0,15.0,27.7,79.0,1,T. Mings
31,74,74,2.9,20.0,1.0,2.0,2.0,183.0,77.0,62.0,56.0,70.0,72.0,41.0,65.0,52.0,39.0,68.0,69.0,61.0,66.0,64.0,73.0,66.0,62.0,77.0,77.0,74.0,48.0,75.0,75.0,55.0,62.0,48.0,70.0,73.73469387755102,73.0,76.0,8.0,9.0,11.0,7.0,11.0,5.2,76.0,1,N. Viergever
30,71,71,1.5,5.0,1.0,3.0,2.0,180.0,75.0,53.0,39.0,68.0,77.0,38.0,64.0,51.0,49.0,74.0,75.0,51.0,50.0,72.0,75.0,70.0,49.0,83.0,84.0,76.0,57.0,72.0,70.0,52.0,66.0,69.0,69.0,73.73469387755102,68.0,64.0,6.0,16.0,16.0,12.0,11.0,2.3,71.0,1,Ilie Sánchez
